"Date","Open","High","Low","Close","Volume"
"2017-05-05",940.52002,940.789978,930.299988,934.150024,2866400
"2017-05-08",940.950012,949.049988,939.210022,949.039978,3415700
"2017-05-09",952.799988,957.890015,950.200012,952.820007,3262100
"2017-05-10",953.5,953.75,945,948.950012,2096500
"2017-05-11",945.109985,950.289978,940.780029,947.619995,2194100
"2017-05-12",954.5,962.789978,951.530029,961.349976,3625900
"2017-05-15",958.72998,963.150024,956.059998,957.969971,4270600
"2017-05-16",961,970.059998,960.909973,966.070007,3126100
"2017-05-17",954.700012,960.400024,944.119995,944.76001,5145600
"2017-05-18",944.799988,962.75,944.76001,958.48999,3939300
"2017-05-19",962.840027,968.919983,959.719971,959.840027,3972100
"2017-05-22",964,971.380005,962.900024,970.669983,2642200
"2017-05-23",975.02002,975.200012,966.849976,971.539978,2415600
"2017-05-24",976,981,970.22998,980.349976,2446000
"2017-05-25",984.849976,999,982.109985,993.380005,4822000
"2017-05-26",995,998.650024,989.25,995.780029,3469200
"2017-05-30",996.51001,1001.200012,995.52002,996.700012,3263100
"2017-05-31",1000,1000.119995,982.159973,994.619995,3913100
"2017-06-01",998.590027,998.98999,991.369995,995.950012,2454800
"2017-06-02",998.98999,1008.47998,995.669983,1006.72998,3752300
"2017-06-05",1007.22998,1013.210022,1003.51001,1011.340027,2719900
"2017-06-06",1012,1016.5,1001.25,1003,3346400
"2017-06-07",1005.950012,1010.25,1002,1010.070007,2823000
"2017-06-08",1012.059998,1013.609985,1006.109985,1010.27002,2753300
"2017-06-09",1012.5,1012.98999,927,978.309998,7647700
"2017-06-12",967,975.950012,945,964.909973,9447200
"2017-06-13",977.98999,984.5,966.099976,980.789978,4580000
"2017-06-14",988.590027,990.340027,966.710022,976.469971,3974900
"2017-06-15",958.700012,965.72998,950.859985,964.169983,5373900
"2017-06-16",996,999.75,982,987.710022,11472700
"2017-06-19",1017,1017,989.900024,995.169983,5043400
"2017-06-20",998,1004.880005,992.02002,992.590027,4076800
"2017-06-21",998.700012,1002.719971,992.650024,1002.22998,2922500
"2017-06-22",1002.22998,1006.960022,997.200012,1001.299988,2253400
"2017-06-23",1002.539978,1004.619995,998.02002,1003.73999,2879100
"2017-06-26",1008.5,1009.799988,992,993.97998,3386200
"2017-06-27",990.690002,998.799988,976,976.780029,3782400
"2017-06-28",978.549988,990.679993,969.210022,990.330017,3737600
"2017-06-29",979,987.559998,965.25,975.929993,4303000
"2017-06-30",980.119995,983.469971,967.609985,968,3390300
"2017-07-03",972.789978,974.48999,951,953.659973,2909100
"2017-07-05",961.530029,975,955.25,971.400024,3653000
"2017-07-06",964.659973,974.400024,959.02002,965.140015,3259600
"2017-07-07",969.549988,980.109985,969.140015,978.76001,2643400
"2017-07-10",985,999.440002,983.5,996.469971,3546300
"2017-07-11",993,995.98999,983.719971,994.130005,2982700
"2017-07-12",1000.650024,1008.549988,998.099976,1006.51001,3608600
"2017-07-13",1004.619995,1006.880005,995.900024,1000.630005,2880800
"2017-07-14",1002.400024,1004.450012,996.890015,1001.809998,2102500
"2017-07-17",1004.690002,1014.75,1003.809998,1010.039978,3712600
"2017-07-18",1006,1026.030029,1004,1024.449951,4007600
"2017-07-19",1025,1031.589966,1022.5,1026.869995,2964000
"2017-07-20",1031.589966,1034.969971,1022.52002,1028.699951,3097500
"2017-07-21",1021.280029,1026.099976,1011,1025.670044,2734600
"2017-07-24",1028.339966,1043.01001,1027.430054,1038.949951,3288000
"2017-07-25",1038.050049,1043.329956,1032.47998,1039.869995,2447600
"2017-07-26",1043.199951,1053.199951,1043.199951,1052.800049,2921300
"2017-07-27",1069.550049,1083.310059,1040.180054,1046,10991700
"2017-07-28",1012.140015,1032.849976,1001,1020.039978,7709400
"2017-07-31",1019.049988,1019.049988,987.02002,987.780029,7352100
"2017-08-01",996.109985,1006.400024,991.580017,996.190002,4572600
"2017-08-02",1001.77002,1003.210022,981.72998,995.890015,4070000
"2017-08-03",999.469971,999.5,984.590027,986.919983,3255800
"2017-08-04",989.679993,991.669983,982,987.580017,2730300
"2017-08-07",990.650024,995,987.140015,992.27002,2676600
"2017-08-08",994.349976,996.280029,985.789978,989.840027,2902800
"2017-08-09",982.599976,988,975.27002,982.01001,3569700
"2017-08-10",976.299988,979.859985,954.679993,956.919983,5684100
"2017-08-11",960,970.390015,951.380005,967.98999,3468000
"2017-08-14",978.409973,985.5,976.190002,983.299988,3042800
"2017-08-15",988.900024,991.73999,982,982.73999,2549300
"2017-08-16",981.650024,986.460022,973.219971,978.179993,3132100
"2017-08-17",977.840027,977.840027,960.320007,960.570007,3512400
"2017-08-18",961.400024,965.429993,954.650024,958.469971,3284800
"2017-08-21",957.570007,961.200012,945.460022,953.289978,3164500
"2017-08-22",955.52002,967.929993,955.5,966.900024,2750000
"2017-08-23",959.380005,962,954.200012,958,2668300
"2017-08-24",957.419983,959,941.140015,952.450012,5195700
"2017-08-25",956,957.619995,944.099976,945.26001,3324800
"2017-08-28",946.539978,953,942.25,946.02002,2596700
"2017-08-29",940,956,936.330017,954.059998,2874300
"2017-08-30",958.440002,969.409973,956.909973,967.590027,2904600
"2017-08-31",974.700012,981,972.76001,980.599976,3331500
"2017-09-01",984.200012,984.5,976.880005,978.25,2535900
"2017-09-05",975.400024,976.77002,960.369995,965.27002,2883200
"2017-09-06",968.320007,971.840027,960.599976,967.799988,2129900
"2017-09-07",974,980.590027,972.549988,979.469971,2566800
"2017-09-08",979.099976,979.880005,963.469971,965.900024,2605300
"2017-09-11",974.460022,981.940002,974.219971,977.960022,2186700
"2017-09-12",983.27002,984.669983,975.52002,982.580017,2481100
"2017-09-13",983.969971,1000,979.419983,999.599976,3374700
"2017-09-14",996.799988,998.559998,987.73999,992.210022,3913300
"2017-09-15",993.01001,996.25,984.030029,986.789978,3760200
"2017-09-18",990.400024,992.789978,968.169983,974.190002,3411300
"2017-09-19",977.25,978.23999,967.460022,969.859985,2671100
"2017-09-20",971.789978,974.809998,962.159973,973.210022,2888800
"2017-09-21",971.309998,971.700012,962.02002,964.650024,2337600
"2017-09-22",961.01001,965.609985,954.419983,955.099976,2641800
"2017-09-25",949.309998,949.419983,932.890015,939.789978,5124000
"2017-09-26",945.48999,948.630005,931.75,938.599976,3564800
"2017-09-27",948,955.299988,943.299988,950.869995,3148900
"2017-09-28",951.859985,959.700012,950.099976,956.400024,2522600
"2017-09-29",960.109985,964.830017,958.380005,961.349976,2543800
"2017-10-02",964,967.309998,952.119995,959.190002,2442900
"2017-10-03",958,963.690002,950.369995,957.099976,2666600
"2017-10-04",954.210022,967.789978,954.049988,965.450012,2527400
"2017-10-05",970,981.51001,969.640015,980.849976,3229200
"2017-10-06",975.640015,995.75,975.640015,989.580017,3782100
"2017-10-09",993.23999,998.5,987.5,990.98999,2938600
"2017-10-10",996.669983,997.950012,980.099976,987.200012,3084900
"2017-10-11",991.27002,995.5,986.700012,995,2337100
"2017-10-12",996.809998,1008.440002,992.400024,1000.929993,4067300
"2017-10-13",1007,1007.77002,1001.030029,1002.940002,2431500
"2017-10-16",1008.440002,1009.570007,1001.039978,1006.340027,2008900
"2017-10-17",1005.590027,1011.469971,1004.380005,1009.130005,2319700
"2017-10-18",1009.27002,1022.309998,996.549988,997,2499700
"2017-10-19",990,991.049988,980.23999,986.609985,3108200
"2017-10-20",993.530029,994.619995,982,982.909973,2365100
"2017-10-23",986.72998,986.780029,962.5,966.299988,3494100
"2017-10-24",969,979.849976,965,975.900024,2723900
"2017-10-25",978,984.440002,966.23999,972.909973,3033100
"2017-10-26",980.330017,982.900024,968.549988,972.429993,5618700
"2017-10-27",1058.140015,1105.579956,1050.550049,1100.949951,16565000
"2017-10-30",1095.01001,1122.790039,1093.560059,1110.849976,6613100
"2017-10-31",1109,1110.540039,1101.119995,1105.280029,3477000
"2017-11-01",1105.400024,1108.969971,1096.73999,1103.680054,3755500
"2017-11-02",1097.810059,1101.939941,1086.869995,1094.219971,3684900
"2017-11-03",1091.150024,1112.680054,1088.52002,1111.599976,3751500
"2017-11-06",1109.150024,1125.410034,1108.77002,1120.660034,3381100
"2017-11-07",1124.73999,1130.599976,1117.5,1123.170044,2689000
"2017-11-08",1122.819946,1135.540039,1119.109985,1132.880005,2581500
"2017-11-09",1125.959961,1129.619995,1115.77002,1129.130005,3732700
"2017-11-10",1126.099976,1131.75,1124.060059,1125.349976,2179900
"2017-11-13",1123,1139.900024,1122.339966,1129.170044,2918400
"2017-11-14",1130.109985,1138,1123.890015,1136.839966,3138400
"2017-11-15",1127.01001,1131.75,1121.630005,1126.689941,3928700
"2017-11-16",1130.160034,1138.160034,1130.050049,1137.290039,2213300
"2017-11-17",1138.280029,1138.800049,1125.810059,1129.880005,2413400
"2017-11-20",1129.77002,1133.420044,1122.550049,1126.310059,2163900
"2017-11-21",1132.859985,1140,1128.199951,1139.48999,2479400
"2017-11-22",1141,1160.27002,1141,1156.160034,3555300
"2017-11-24",1160.699951,1186.839966,1160.699951,1186,3528000
"2017-11-27",1202.660034,1213.410034,1191.150024,1195.829956,6744000
"2017-11-28",1204.880005,1205.339966,1188.52002,1193.599976,4559400
"2017-11-29",1194.800049,1194.800049,1145.189941,1161.27002,9257500
"2017-11-30",1167.099976,1178.569946,1160,1176.75,4509200
"2017-12-01",1172.050049,1179.650024,1152,1162.349976,4107100
"2017-12-04",1173.849976,1175.199951,1128,1133.949951,5931900
"2017-12-05",1128.26001,1159.27002,1124.73999,1141.569946,4079800
"2017-12-06",1137.98999,1155.890015,1136.079956,1152.349976,2853300
"2017-12-07",1156.589966,1163.189941,1151,1159.790039,2511600
"2017-12-08",1170.400024,1172.790039,1157.099976,1162,3050100
"2017-12-11",1164.599976,1169.900024,1157,1168.920044,2363500
"2017-12-12",1166.51001,1173.599976,1161.609985,1165.079956,2235900
"2017-12-13",1170,1170.869995,1160.27002,1164.130005,2616800
"2017-12-14",1163.709961,1177.930054,1162.449951,1174.26001,3214300
"2017-12-15",1179.030029,1182.75,1169.329956,1179.140015,4778600
"2017-12-18",1187.369995,1194.780029,1180.910034,1190.579956,2947600
"2017-12-19",1189.150024,1192.969971,1179.140015,1187.380005,2587800
"2017-12-20",1190.5,1191,1176,1177.619995,2371200
"2017-12-21",1175.900024,1179.170044,1167.640015,1174.76001,2123100
"2017-12-22",1172.079956,1174.619995,1167.829956,1168.359985,1585100
"2017-12-26",1168.359985,1178.319946,1160.550049,1176.76001,2005200
"2017-12-27",1179.910034,1187.290039,1175.609985,1182.26001,1867200
"2017-12-28",1189,1190.099976,1184.380005,1186.099976,1841700
"2017-12-29",1182.349976,1184,1167.5,1169.469971,2688400
"2018-01-02",1172,1190,1170.51001,1189.01001,2694500
"2018-01-03",1188.300049,1205.48999,1188.300049,1204.199951,3108800
"2018-01-04",1205,1215.869995,1204.660034,1209.589966,3022100
"2018-01-05",1217.51001,1229.140015,1210,1229.140015,3544700
"2018-01-08",1236,1253.079956,1232.030029,1246.869995,4279500
"2018-01-09",1256.900024,1259.329956,1241.76001,1252.699951,3661300
"2018-01-10",1245.150024,1254.329956,1237.22998,1254.329956,2686000
"2018-01-11",1259.73999,1276.77002,1256.459961,1276.680054,3125000
"2018-01-12",1273.390015,1305.76001,1273.390015,1305.199951,5443700
"2018-01-16",1323,1339.939941,1292.300049,1304.859985,7220700
"2018-01-17",1312.23999,1314,1280.880005,1295,5221400
"2018-01-18",1293.949951,1304.599976,1284.02002,1293.319946,4026900
"2018-01-19",1312,1313,1292.98999,1294.579956,4578500
"2018-01-22",1297.170044,1327.449951,1296.660034,1327.310059,4140100
"2018-01-23",1338.089966,1364.900024,1337.339966,1362.540039,5169300
"2018-01-24",1374.819946,1388.160034,1338,1357.51001,6807500
"2018-01-25",1368,1378.339966,1357.619995,1377.949951,4753000
"2018-01-26",1392.01001,1402.530029,1380.910034,1402.050049,4857300
"2018-01-29",1409.180054,1431.390015,1400.439941,1417.680054,5701900
"2018-01-30",1403.170044,1439.25,1392,1437.819946,5871900
"2018-01-31",1451.300049,1472.579956,1450.040039,1450.890015,6424700
"2018-02-01",1445,1459.880005,1385.140015,1390,9113800
"2018-02-02",1477.390015,1498,1414,1429.949951,11125700
"2018-02-05",1402.619995,1458.97998,1320.719971,1390,11495000
"2018-02-06",1361.459961,1443.98999,1351.790039,1442.839966,11066800
"2018-02-07",1449,1460.98999,1415.150024,1416.780029,7162700
"2018-02-08",1429.680054,1433.75,1349.939941,1350.5,8578600
"2018-02-09",1373.48999,1383.5,1265.930054,1339.599976,14141500
"2018-02-12",1364.670044,1393.810059,1344.01001,1386.22998,6738900
"2018-02-13",1385.930054,1419.719971,1383.530029,1414.51001,5917900
"2018-02-14",1406.25,1452.060059,1403.359985,1451.050049,5959200
"2018-02-15",1466.890015,1468.939941,1436.839966,1461.76001,5652700
"2018-02-16",1457.369995,1465.800049,1446.560059,1448.689941,4472600
"2018-02-20",1446.48999,1488.77002,1446.48999,1468.349976,6499200
"2018-02-21",1485,1503.48999,1478.920044,1482.920044,6304400
"2018-02-22",1495.359985,1502.540039,1475.76001,1485.339966,4858100
"2018-02-23",1495.339966,1500,1486.5,1500,4418100
"2018-02-26",1509.199951,1522.839966,1507,1521.949951,4955000
"2018-02-27",1524.5,1526.780029,1507.209961,1511.97998,4808800
"2018-02-28",1519.51001,1528.699951,1512,1512.449951,4515000
"2018-03-01",1513.599976,1518.48999,1465,1493.449951,6835200
"2018-03-02",1469.099976,1501.050049,1455.01001,1500.25,6587600
"2018-03-05",1494.23999,1525.380005,1481,1523.609985,5233900
"2018-03-06",1533.199951,1542.130005,1528,1537.640015,4561700
"2018-03-07",1526.52002,1545.900024,1522.51001,1545,4174100
"2018-03-08",1550,1554.880005,1545.25,1551.859985,3862600
"2018-03-09",1563.5,1578.939941,1559.079956,1578.890015,4534300
"2018-03-12",1592.599976,1605.329956,1586.699951,1598.390015,5174200
"2018-03-13",1615.959961,1617.540039,1578.01001,1588.180054,6531900
"2018-03-14",1597,1606.439941,1590.890015,1591,4259400
"2018-03-15",1595,1596.910034,1578.109985,1582.319946,4069700
"2018-03-16",1583.449951,1589.439941,1567.5,1571.680054,5425000
"2018-03-19",1554.530029,1561.660034,1525.349976,1544.930054,6580800
"2018-03-20",1550.339966,1587,1545.410034,1586.51001,4581600
"2018-03-21",1586.449951,1590,1563.170044,1581.859985,4750800
"2018-03-22",1565.469971,1573.849976,1542.400024,1544.920044,6320600
"2018-03-23",1539.01001,1549.02002,1495.359985,1495.560059,8006000
"2018-03-26",1530,1556.98999,1499.25,1555.859985,5624700
"2018-03-27",1572.400024,1575.969971,1482.319946,1497.050049,6999600
"2018-03-28",1447,1455.900024,1386.170044,1431.420044,13705300
"2018-03-29",1406,1455.469971,1365.199951,1447.339966,12581100
"2018-04-02",1417.619995,1421.359985,1355,1371.98999,10463600
"2018-04-03",1391.380005,1414,1355.329956,1392.050049,10231200
"2018-04-04",1358.23999,1415.390015,1352.880005,1410.569946,6982300
"2018-04-05",1441.98999,1459.560059,1427.069946,1451.75,6413500
"2018-04-06",1429.969971,1452.5,1400.26001,1405.22998,5882300
"2018-04-09",1425.030029,1438.47998,1402.569946,1406.079956,4208200
"2018-04-10",1431.98999,1438.380005,1415.699951,1436.219971,4254100
"2018-04-11",1439.439941,1448.780029,1424.890015,1427.050049,3582500
"2018-04-12",1439.5,1452.119995,1435.060059,1448.5,3135000
"2018-04-13",1449.140015,1459.780029,1424.52002,1430.790039,3685300
"2018-04-16",1445,1447,1427.47998,1441.5,2808600
"2018-04-17",1462.300049,1507.189941,1457.02002,1503.829956,5114400
"2018-04-18",1514.650024,1533.800049,1504.109985,1527.839966,5227500
"2018-04-19",1543.219971,1568.52002,1539.060059,1556.910034,6523700
"2018-04-20",1561.199951,1561.199951,1516.089966,1527.48999,5541600
"2018-04-23",1546.689941,1548,1503.410034,1517.859985,4465400
"2018-04-24",1535.800049,1539.5,1448.449951,1460.089966,7494700
"2018-04-25",1458,1469.98999,1415.02002,1460.170044,6587300
"2018-04-26",1485.01001,1529.420044,1478.5,1517.959961,8801100
"2018-04-27",1634.01001,1638.099976,1567.390015,1572.619995,13053200
"2018-04-30",1582.5,1596,1560.939941,1566.130005,5464100
"2018-05-01",1563.219971,1585,1552.180054,1582.26001,4572100
"2018-05-02",1580.97998,1588.5,1566.359985,1569.680054,4360300
"2018-05-03",1560.01001,1574.800049,1546.02002,1572.079956,4251900
"2018-05-04",1562.449951,1584.900024,1562.189941,1580.949951,3443600
"2018-05-07",1589.339966,1606.949951,1587.829956,1600.140015,3801900
"2018-05-08",1595,1596.880005,1582.51001,1592.390015,3067900
"2018-05-09",1600,1608,1592,1608,3637300
"2018-05-10",1608.47998,1615.599976,1603.439941,1609.079956,2817500
"2018-05-11",1610.98999,1611.099976,1597.890015,1602.910034,2263900
"2018-05-14",1604,1611.180054,1600.050049,1601.540039,2509500
"2018-05-15",1587.800049,1587.800049,1565.219971,1576.119995,5077500
"2018-05-16",1577.5,1594.430054,1576.670044,1587.280029,2570600
"2018-05-17",1580.560059,1594.040039,1573,1581.76001,2147600
"2018-05-18",1581.329956,1583.589966,1572.099976,1574.369995,2642600
"2018-05-21",1585,1592.050049,1575,1585.459961,2925200
"2018-05-22",1589.890015,1589.890015,1575.25,1581.400024,2115600
"2018-05-23",1571.050049,1601.859985,1566.339966,1601.859985,3299800
"2018-05-24",1598.030029,1608.23999,1588.380005,1603.069946,3430000
"2018-05-25",1603,1614.119995,1600.449951,1610.150024,2698400
"2018-05-29",1600.709961,1621.790039,1600.150024,1612.869995,3846500
"2018-05-30",1618.099976,1626,1612.930054,1624.890015,2907400
"2018-05-31",1623,1635,1621.349976,1629.619995,3166300
"2018-06-01",1637.030029,1646.72998,1635.089966,1641.540039,3313400
"2018-06-04",1648.900024,1665.680054,1645.48999,1665.27002,3187700
"2018-06-05",1672.98999,1699,1670.060059,1696.349976,4782200
"2018-06-06",1704.51001,1714.5,1686.469971,1695.75,5473200
"2018-06-07",1698.560059,1699.900024,1676.109985,1689.300049,3765700
"2018-06-08",1681.119995,1689.439941,1673.01001,1683.98999,2955100
"2018-06-11",1681.51001,1694.23999,1680.589966,1689.119995,2335500
"2018-06-12",1693,1699.51001,1691.52002,1698.75,2259200
"2018-06-13",1702.810059,1713.75,1700.119995,1704.859985,3327500
"2018-06-14",1713.47998,1724.800049,1708.869995,1723.859985,3174400
"2018-06-15",1714,1720.869995,1708.52002,1715.969971,4777600
"2018-06-18",1706.26001,1726.73999,1702.560059,1723.790039,3107700
"2018-06-19",1709.040039,1736.109985,1700.390015,1734.780029,4290100
"2018-06-20",1742.5,1762.930054,1741.359985,1750.079956,4332600
"2018-06-21",1760,1763.099976,1717.560059,1730.219971,4941100
"2018-06-22",1742.619995,1743,1711.900024,1715.670044,4075100
"2018-06-25",1702.51001,1705,1646.310059,1663.150024,7511200
"2018-06-26",1672.369995,1701.569946,1663.339966,1691.089966,4386600
"2018-06-27",1708.109985,1711.949951,1660,1660.51001,4872200
"2018-06-28",1672.540039,1705.5,1661.170044,1701.449951,4529700
"2018-06-29",1717,1723.410034,1694.319946,1699.800049,4543500
"2018-07-02",1682.699951,1713.890015,1678.060059,1713.780029,3185700
"2018-07-03",1723.959961,1725,1692.47998,1693.959961,2177300
"2018-07-05",1705.380005,1710.689941,1682.150024,1699.72998,2983100
"2018-07-06",1696,1715.27002,1691.670044,1710.630005,2650300
"2018-07-09",1724.050049,1739.560059,1716.22998,1739.02002,3012000
"2018-07-10",1738.530029,1750,1731,1743.069946,3002900
"2018-07-11",1737.98999,1756.959961,1734,1755,3209800
"2018-07-12",1764.51001,1798,1762.180054,1796.619995,4532700
"2018-07-13",1803.930054,1815.300049,1795.22998,1813.030029,4383200
"2018-07-16",1821.949951,1841.949951,1814.449951,1822.48999,5466200
"2018-07-17",1811.560059,1851.689941,1797.380005,1843.930054,5682900
"2018-07-18",1848,1858.880005,1831.27002,1842.920044,4861900
"2018-07-19",1829.459961,1841,1811.27002,1812.969971,4676900
"2018-07-20",1825.01001,1834.839966,1810.060059,1813.699951,3884400
"2018-07-23",1812.209961,1819,1769.98999,1802,3888500
"2018-07-24",1829.01001,1840,1809.380005,1829.23999,4278700
"2018-07-25",1829.300049,1863.839966,1822.640015,1863.609985,3738200
"2018-07-26",1839,1844.680054,1804.5,1808,9924400
"2018-07-27",1876.050049,1880.050049,1806.530029,1817.27002,9681000
"2018-07-30",1827.329956,1829.5,1766.02002,1779.219971,6562300
"2018-07-31",1786.48999,1801.829956,1739.319946,1777.439941,5738700
"2018-08-01",1784,1798.439941,1776.02002,1797.170044,4153100
"2018-08-02",1788.77002,1836.560059,1786,1834.329956,4354700
"2018-08-03",1837.73999,1841,1821.5,1823.290039,3460500
"2018-08-06",1825.810059,1847.77002,1818.920044,1847.75,3391800
"2018-08-07",1854.530029,1869.719971,1846.27002,1862.47998,3377500
"2018-08-08",1861,1891.51001,1854.5,1886.52002,3963000
"2018-08-09",1882,1914.569946,1877.47998,1898.52002,4849900
"2018-08-10",1888.51001,1899.5,1878.209961,1886.300049,3639900
"2018-08-13",1898.5,1925,1893.670044,1896.199951,5512600
"2018-08-14",1919.390015,1921.01001,1900,1919.650024,3986100
"2018-08-15",1909.550049,1916.209961,1869.790039,1882.619995,7700700
"2018-08-16",1903.939941,1905,1883.550049,1886.52002,3957100
"2018-08-17",1885.800049,1888,1855.550049,1882.219971,4104300
"2018-08-20",1890.569946,1891.75,1866.060059,1876.709961,2862000
"2018-08-21",1880,1897.75,1874.410034,1883.420044,3105600
"2018-08-22",1876.640015,1905.800049,1876.640015,1904.900024,3080500
"2018-08-23",1907.170044,1919.5,1900.76001,1902.900024,3563000
"2018-08-24",1910.51001,1916.01001,1902.540039,1905.390015,2800900
"2018-08-27",1915,1927.699951,1909.280029,1927.680054,3569000
"2018-08-28",1937.72998,1941.780029,1928.819946,1932.819946,3100700
"2018-08-29",1953.449951,1998.689941,1948.939941,1998.099976,6531800
"2018-08-30",1997.420044,2025.569946,1986.900024,2002.380005,7277300
"2018-08-31",2007,2022.380005,2004.73999,2012.709961,4204400
"2018-09-04",2026.5,2050.5,2013,2039.51001,5721100
"2018-09-05",2038.109985,2040.380005,1989.890015,1994.819946,8220600
"2018-09-06",2006.51001,2007.5,1935.209961,1958.310059,7488700
"2018-09-07",1938.709961,1975.199951,1937.349976,1952.069946,4892600
"2018-09-10",1971,1973.040039,1931.52002,1939.01001,4544800
"2018-09-11",1928.27002,1988.880005,1917,1987.150024,5033600
"2018-09-12",1994,2000,1962.439941,1990,4414000
"2018-09-13",2000,2008.76001,1982.030029,1989.869995,3621500
"2018-09-14",1992.930054,1993.650024,1959.219971,1970.189941,3642000
"2018-09-17",1954.72998,1956.819946,1887.410034,1908.030029,7050200
"2018-09-18",1918.650024,1958.199951,1915.439941,1941.050049,4268700
"2018-09-19",1940.5,1940.829956,1904.900024,1926.420044,4056800
"2018-09-20",1938.579956,1955,1932.25,1944.300049,3154900
"2018-09-21",1954.219971,1957.310059,1910.5,1915.01001,6855900
"2018-09-24",1903.790039,1936.880005,1865,1934.359985,4213700
"2018-09-25",1942.900024,1975.910034,1938.849976,1974.550049,4538400
"2018-09-26",1968.5,1995.25,1961.52002,1974.849976,4313500
"2018-09-27",1993.23999,2016.160034,1988.579956,2012.97998,4329400
"2018-09-28",2004.410034,2026.52002,1996.459961,2003,4085100
"2018-10-01",2021.98999,2033.189941,2003.599976,2004.359985,3460500
"2018-10-02",1999.98999,2013.390015,1965.77002,1971.310059,5400700
"2018-10-03",1981.699951,1989.699951,1949.810059,1952.76001,5253100
"2018-10-04",1949,1956,1896.569946,1909.420044,7257000
"2018-10-05",1917.98999,1929.079956,1862.829956,1889.650024,6822300
"2018-10-08",1874,1902,1830.660034,1864.420044,7393200
"2018-10-09",1859.98999,1896.680054,1852.319946,1870.319946,4772900
"2018-10-10",1857.890015,1858.560059,1754.410034,1755.25,10988900
"2018-10-11",1724,1755.400024,1685.099976,1719.359985,13935900
"2018-10-12",1808,1808.949951,1742.530029,1788.609985,9444600
"2018-10-15",1795,1795.050049,1734.22998,1760.949951,6437200
"2018-10-16",1783.5,1823.880005,1761.550049,1819.959961,5859900
"2018-10-17",1842.790039,1845,1807,1831.72998,5295200
"2018-10-18",1821.48999,1830.150024,1767.869995,1770.719971,5874000
"2018-10-19",1785.160034,1809.099976,1753,1764.030029,5907200
"2018-10-22",1784,1809.5,1756,1789.300049,4500000
"2018-10-23",1742.23999,1776.339966,1714,1768.699951,6723900
"2018-10-24",1773.699951,1777.709961,1656.560059,1664.199951,6928400
"2018-10-25",1703.339966,1794.810059,1692.01001,1782.170044,10285700
"2018-10-26",1649.589966,1698.459961,1603,1642.810059,14963800
"2018-10-29",1660,1665.73999,1495,1538.880005,13866100
"2018-10-30",1486.160034,1540.98999,1476.359985,1530.420044,12460100
"2018-10-31",1569.98999,1623.910034,1565.089966,1598.01001,9390200
"2018-11-01",1623.530029,1670.449951,1598.439941,1665.530029,8135500
"2018-11-02",1678.589966,1697.439941,1651.829956,1665.530029,6955500
"2018-11-05",1657.569946,1658.089966,1596.359985,1627.800049,5624700
"2018-11-06",1618.349976,1665,1614.550049,1642.810059,4257400
"2018-11-07",1673,1759.22998,1664.079956,1755.48999,8192200
"2018-11-08",1755,1784,1725.109985,1754.910034,6534900
